text,script_type,vertical,source_url,date_scraped,source
లేదు. గమనిక:ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ,Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి",Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
"కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి",Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు / సేవల నాణ్యత లేదా లోపాలకు ఈనాడు,Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు,Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
లేదు. గమనిక: గమనిక: ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ,Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి",Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
"కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి",Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు / సేవల నాణ్యత లేదా లోపాలకు ఈనాడు,Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు,Telugu,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
"లేదు. (Latest News) News Feature Pages Other Websites Follow Us For Editorial Feedback eMail: infonet@eenadu.net For digital advertisementsContact : 040 - 23318181eMail:marketing@eenadu.in GST AP - 37AAACU2690P1ZQ GST TG - 36AAACU2690P1ZS  © 1999 - 2025 Ushodaya Enterprises Pvt.Ltd,All rights reserved. Powered By Margadarsi Computers App Contents of eenadu.net are copyright protected.Copy and/or reproduction and/or re-use of contentsor any part thereof, without consent of UEPL is illegal.Such persons will be prosecuted. This website follows theDNPA Code of Ethics.   Privacy and cookie settings",Code-mixed,General,https://www.eenadu.net/telugu-article/temples/general/0701/119022750,2025-06-24,eenadu
"TRENDING Breaking|Feedback|ePratibha|E-PAPER|Pratibha  ఆంధ్రప్రదేశ్  తెలంగాణ  ఫీచర్ పేజీలు  ఇంకా..  Font size ABC ABC ABC   తేది: 24-06-2025, మంగళవారం శ్రీ విశ్వావసు నామ సంవత్సరం;ఉత్తరాయణం; గ్రీష్మ రుతువు,జ్యేష్ఠ మాసం,బహుళపక్షంచతుర్దశి:సా. 6-36 తదుపరి అమావాస్యరోహిణి:మ. 12-49 తదుపరి మృగశిరవర్జ్యం:ఉ. 6-49 వరకు తిరిగి సా.6-07 నుంచి 9-37 వరకుఅమృత ఘడియలు:ఉ. 9-49 నుంచి 11-19 వరకు తిరిగి తె. 3-11 నుంచి 4-41 వరకుదుర్ముహూర్తం:ఉ. 8-06 నుంచి 8-59 వరకు తిరిగి రా. 10-56 నుంచి 11-40 వరకురాహుకాలం:సా. 3-00 నుంచి 4-30 వరకుసూర్యోదయం:ఉ.5.30;సూర్యాస్తమయం:సా.6.34కృష్ణాంగారక చతుర్దశి శ్రీ విశ్వావసు నామ సంవత్సరం; ఉత్తరాయణం; గ్రీష్మ రుతువు, జ్యేష్ఠ మాసం, బహుళపక్షం చతుర్దశి: సా. 6-36 తదుపరి అమావాస్య రోహిణి: మ. 12-49 తదుపరి మృగశిర వర్జ్యం: ఉ. 6-49 వరకు తిరిగి సా.6-07 నుంచి 9-37 వరకు అమృత ఘడియలు: ఉ. 9-49 నుంచి 11-19 వరకు తిరిగి తె. 3-11 నుంచి 4-41 వరకు దుర్ముహూర్తం: ఉ. 8-06 నుంచి 8-59 వరకు తిరిగి రా. 10-56 నుంచి 11-40 వరకు రాహుకాలం: సా. 3-00 నుంచి 4-30 వరకు సూర్యోదయం: ఉ.5.30; సూర్యాస్తమయం: సా.6.34 కృష్ణాంగారక చతుర్దశి మేషం వృషభం మిథునం కర్కాటకం సింహం కన్య తుల వృశ్చికం ధనుస్సు మకరం కుంభం మీనం (Most Read)  Donald trump Stock market IPO Jio Airtel EPFO Credit card IRCTC Aadhaar LIC Gold Income tax SBI Home Loans Union Budget 2025 News Feature Pages Other Websites Follow Us For Editorial Feedback eMail: infonet@eenadu.net For digital advertisementsContact : 040 - 23318181eMail:marketing@eenadu.in GST AP - 37AAACU2690P1ZQ GST TG - 36AAACU2690P1ZS  © 1999 - 2025 Ushodaya Enterprises Pvt.Ltd,All rights reserved. Powered By Margadarsi Computers App Contents of eenadu.net are copyright protected.Copy and/or reproduction and/or re-use of contentsor any part thereof, without consent of UEPL is illegal.Such persons will be prosecuted. This website follows theDNPA Code of Ethics.   Privacy and cookie settings",Code-mixed,General,https://www.eenadu.net/rashi-phalalu,2025-06-24,eenadu
"TRENDING Breaking|Feedback|ePratibha|E-PAPER|Pratibha  ఆంధ్రప్రదేశ్  తెలంగాణ  ఫీచర్ పేజీలు  ఇంకా..  Font size ABC ABC ABC   తేది: 24-06-2025, మంగళవారం శ్రీ విశ్వావసు నామ సంవత్సరం;ఉత్తరాయణం; గ్రీష్మ రుతువు,జ్యేష్ఠ మాసం,బహుళపక్షంచతుర్దశి:సా. 6-36 తదుపరి అమావాస్యరోహిణి:మ. 12-49 తదుపరి మృగశిరవర్జ్యం:ఉ. 6-49 వరకు తిరిగి సా.6-07 నుంచి 9-37 వరకుఅమృత ఘడియలు:ఉ. 9-49 నుంచి 11-19 వరకు తిరిగి తె. 3-11 నుంచి 4-41 వరకుదుర్ముహూర్తం:ఉ. 8-06 నుంచి 8-59 వరకు తిరిగి రా. 10-56 నుంచి 11-40 వరకురాహుకాలం:సా. 3-00 నుంచి 4-30 వరకుసూర్యోదయం:ఉ.5.30;సూర్యాస్తమయం:సా.6.34కృష్ణాంగారక చతుర్దశి శ్రీ విశ్వావసు నామ సంవత్సరం; ఉత్తరాయణం; గ్రీష్మ రుతువు, జ్యేష్ఠ మాసం, బహుళపక్షం చతుర్దశి: సా. 6-36 తదుపరి అమావాస్య రోహిణి: మ. 12-49 తదుపరి మృగశిర వర్జ్యం: ఉ. 6-49 వరకు తిరిగి సా.6-07 నుంచి 9-37 వరకు అమృత ఘడియలు: ఉ. 9-49 నుంచి 11-19 వరకు తిరిగి తె. 3-11 నుంచి 4-41 వరకు దుర్ముహూర్తం: ఉ. 8-06 నుంచి 8-59 వరకు తిరిగి రా. 10-56 నుంచి 11-40 వరకు రాహుకాలం: సా. 3-00 నుంచి 4-30 వరకు సూర్యోదయం: ఉ.5.30; సూర్యాస్తమయం: సా.6.34 కృష్ణాంగారక చతుర్దశి మేషం వృషభం మిథునం కర్కాటకం సింహం కన్య తుల వృశ్చికం ధనుస్సు మకరం కుంభం మీనం (Most Read)  Donald trump Stock market IPO Jio Airtel EPFO Credit card IRCTC Aadhaar LIC Gold Income tax SBI Home Loans Union Budget 2025 News Feature Pages Other Websites Follow Us For Editorial Feedback eMail: infonet@eenadu.net For digital advertisementsContact : 040 - 23318181eMail:marketing@eenadu.in GST AP - 37AAACU2690P1ZQ GST TG - 36AAACU2690P1ZS  © 1999 - 2025 Ushodaya Enterprises Pvt.Ltd,All rights reserved. Powered By Margadarsi Computers App Contents of eenadu.net are copyright protected.Copy and/or reproduction and/or re-use of contentsor any part thereof, without consent of UEPL is illegal.Such persons will be prosecuted. This website follows theDNPA Code of Ethics.   Privacy and cookie settings",Code-mixed,General,https://www.eenadu.net/rashi-phalalu#div2,2025-06-24,eenadu
"TRENDING Breaking|Feedback|ePratibha|E-PAPER|Pratibha  ఆంధ్రప్రదేశ్  తెలంగాణ  ఫీచర్ పేజీలు  ఇంకా..  రెంటపాళ్ల పర్యటన సందర్భంగా తాను వెళ్తున్న వాహనం కింద పడి చీలి సింగయ్య మృతికి కారణమైన వైకాపా అధినేత, మాజీ సీఎం జగన్‌పై కేసు నమోదైంది. By Andhra Pradesh News Desk Updated : 23 Jun 2025 06:51 IST Font size ABC ABC ABC   3 min read ఏ1గా వాహన డ్రైవర్‌ రమణారెడ్డినిందితులుగా వైవీ సుబ్బారెడ్డి, పేర్ని నాని, విడదల రజినితెలిసీ మృతికి కారణమయ్యారని సెక్షన్లు మార్చిన పోలీసులు నిందితులుగా వైవీ సుబ్బారెడ్డి, పేర్ని నాని, విడదల రజిని  జగన్‌ వాహనం కింద నలిగిపోతున్న సింగయ్య (వైరల్‌ అవుతున్న వీడియోలోని చిత్రం) ఈనాడు- అమరావతి, న్యూస్‌టుడే-గుంటూరు నేరవార్తలు: రెంటపాళ్ల పర్యటన సందర్భంగా తాను వెళ్తున్న వాహనం కింద పడి చీలి సింగయ్య మృతికి కారణమైన వైకాపా అధినేత, మాజీ సీఎం జగన్‌పై కేసు నమోదైంది. ఈ కేసులో ఆయనను రెండో నిందితుడు(ఏ2)గా పోలీసులు పేర్కొన్నారు. ఈ ఘటనపై గత వారం గుంటూరులోని నల్లపాడు స్టేషన్‌లో మృతుడు సింగయ్య భార్య లూర్థుమేరీ ఇచ్చిన ఫిర్యాదు మేరకు పోలీసులు బీఎన్‌ఎస్‌లోని సెక్షన్‌ 106 (1) కింద కేసు నమోదు చేశారు. తాజాగా వెలుగులోకి వచ్చిన వీడియో ఫుటేజీలలో సింగయ్య.. జగన్‌ వాహనం కిందే పడి మృతిచెందినట్లు వెల్లడవడంతో పోలీసులు ఈ కేసులో సెక్షన్లు మార్చారు. తెలిసీ మరణానికి కారణమయ్యారని బీఎన్‌ఎస్‌లోని 105, 49 సెక్షన్ల కింద కేసు నమోదుచేశారు. వాహనం నడిపిన డ్రైవర్‌ రమణారెడ్డిని ఇదే కేసులో ఏ1గా చేర్చారు. ఏ3గా జగన్‌ వ్యక్తిగత కార్యదర్శి కె.నాగేశ్వరరెడ్డి, ఏ4గా వైవీ సుబ్బారెడ్డి, ఏ5గా పేర్ని నాని, ఏ6గా విడదల రజిని తదితరులను చేర్చారు. గుంటూరు జిల్లా ఎస్పీ సతీష్‌కుమార్‌ ఆదివారం రాత్రి విలేకరుల సమావేశం నిర్వహించి వెల్లడించిన వివరాల ప్రకారం… ‘‘18న మాజీ సీఎం జగన్‌ తాడేపల్లి నుంచి రెంటపాళ్లలో విగ్రహావిష్కరణకు వెళ్లడానికి కాన్వాయ్‌లోని 11 వాహనాలతో పాటు 3 వాహనాలకు అనుమతి ఇచ్చాం. కానీ, ఆ నిబంధనలకు విరుద్ధంగా ఆయన తాడేపల్లి నుంచి 50 వాహనాల్లో బయల్దేరారు. నల్లపాడు పోలీసుస్టేషన్‌ పరిధిలోని ఏటుకూరు బైపాస్‌ ఆంజనేయస్వామి విగ్రహం వద్ద సింగయ్యను జగన్‌ ప్రయాణిస్తున్న వాహనం ఢీకొని ప్రమాదం జరిగింది. ఆ ప్రమాదంలో గాయపడిన సింగయ్యను రోడ్డుపక్కన పడుకోబెట్టినట్లు సమాచారం రావడంతో 108లో ఆసుపత్రికి తరలించాం. అప్పటికే మృతిచెందినట్లు వైద్యులు నిర్ధారించారు. సింగయ్య భార్య లూర్థుమేరీ ఫిర్యాదు మేరకు 106(1) సెక్షన్‌ కింద కేసు నమోదు చేశాం. దర్యాప్తులో భాగంగా ఆ రోజు జరిగిన ఘటనకు సంబంధించి వీడియో, సీసీ కెమెరా, డ్రోన్‌ వీడియోల ఫుటేజీలు పరిశీలించడంతో పాటు ప్రత్యక్ష సాక్షులను విచారించాం. మాజీ సీఎం జగన్‌ వాహనం ఫార్చూనర్‌ చక్రం కింద సింగయ్య పడిపోవడం, చక్రం అతనిపై ఎక్కుతున్నట్లుగా వీడియో ఆధారం దొరికింది. లభించిన ఆధారాలను సాంకేతిక పరిజ్ఞానంతో పరిశీలించి కేసుకు అదనంగా సెక్షన్లు చేర్చాం’’ అని ఎస్పీ వివరించారు. కేసులో నిందితులపై చట్టపరంగా చర్యలు తీసుకుంటామన్నారు. ఘటన జరిగిన రోజు వేరే వాహనం ఢీకొన్నట్లు ఎలా చెప్పారన్న విలేకరుల ప్రశ్నకు.. ఆ రోజు ఉన్న ఆధారాల ప్రకారం చెప్పామని, దర్యాప్తులో వచ్చే అంశాల ఆధారంగా వివరాలు వెల్లడైతే వివరిస్తానని ఆ రోజే చెప్పానని ఎస్పీ వివరించారు. ఆ రోజు తన దగ్గర ఉన్న సమాచారం మేరకు మాత్రమే చెప్పానన్నారు. విచారణ తర్వాత స్పష్టత ఇస్తానని అప్పుడే చెప్పానన్నారు. దేవినేని అవినాష్‌ అనుచరుడి వాహనమంటూ ఎలా చెప్పారని ప్రస్తావించగా.. తాను అలా చెప్పలేదన్నారు. జగన్‌ ప్రయాణిస్తున్న వాహనమే ఢీకొందా.. లేక వేరే వాహనం తగిలి జగన్‌ ప్రయాణిస్తున్న వాహనం కింద సింగయ్య పడ్డారా? అన్న విలేకరుల ప్రశ్నకు ఐజీ సర్వశ్రేష్ఠ త్రిపాఠి సమాధానమిస్తూ.. ప్రస్తుతం ఉన్న సాక్ష్యాధారాల మేరకు వివరాలు చెప్పామని మరింత లోతైన విచారణ చేపడుతున్నామని తెలిపారు. ► Andhra pradesh News Telugu News ► Facebook Twitter Instagram Google News Tags : Published : 23 Jun 2025 03:28 IST గమనిక:ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ",Code-mixed,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు /",Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
సేవల నాణ్యత లేదా లోపాలకు ఈనాడు యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు లేదు. గమనిక:ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ,Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు /",Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
సేవల నాణ్యత లేదా లోపాలకు ఈనాడు యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు లేదు. గమనిక: గమనిక: ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ,Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు /",Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
"సేవల నాణ్యత లేదా లోపాలకు ఈనాడు యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు లేదు. (Latest News) News Feature Pages Other Websites Follow Us For Editorial Feedback eMail: infonet@eenadu.net For digital advertisementsContact : 040 - 23318181eMail:marketing@eenadu.in GST AP - 37AAACU2690P1ZQ GST TG - 36AAACU2690P1ZS  © 1999 - 2025 Ushodaya Enterprises Pvt.Ltd,All rights reserved. Powered By Margadarsi Computers App Contents of eenadu.net are copyright protected.Copy and/or reproduction and/or re-use of contentsor any part thereof, without consent of UEPL is illegal.Such persons will be prosecuted. This website follows theDNPA Code of Ethics.   Privacy and cookie settings",Code-mixed,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/ys-jagan-as-a2-in-singayya-death-case/1702/125112074,2025-06-24,eenadu
"TRENDING Breaking|Feedback|ePratibha|E-PAPER|Pratibha  ఆంధ్రప్రదేశ్  తెలంగాణ  ఫీచర్ పేజీలు  ఇంకా..  కూటమి ప్రభుత్వం.. ఈ ఏడాది కాలంలో అనేక కీలక నిర్ణయాలు తీసుకుంది. పెద్దఎత్తున అభివృద్ధి, సంక్షేమ కార్యక్రమాలు చేపట్టింది. By Andhra Pradesh News Desk Published : 23 Jun 2025 03:28 IST Font size ABC ABC ABC   5 min read ఉదాసీనంగా వ్యవహరిస్తున్న కొందరు మంత్రులుప్రభుత్వాన్ని ఇరుకునపెట్టేలా ఉన్నతాధికారుల తీరునిర్ణయాల అమలులో మీనమేషాలువెరసి.. ప్రజా ప్రయోజనాలకు ప్రతిబంధకాలు ప్రభుత్వాన్ని ఇరుకునపెట్టేలా ఉన్నతాధికారుల తీరు వెరసి.. ప్రజా ప్రయోజనాలకు ప్రతిబంధకాలు   ఈనాడు, అమరావతి: కూటమి ప్రభుత్వం.. ఈ ఏడాది కాలంలో అనేక కీలక నిర్ణయాలు తీసుకుంది. పెద్దఎత్తున అభివృద్ధి, సంక్షేమ కార్యక్రమాలు చేపట్టింది. క్షేత్రస్థాయిలో అవి పక్కాగా అమలయ్యేలా చూడడంలో మంత్రులు, అధికారుల్లో చాలామంది ఉదాసీనంగా ఉండిపోతున్నారు. వీరు ప్రభుత్వ లక్ష్యాలను ప్రజల్లోకి బలంగా తీసుకెళ్లకపోవడం వల్ల తగినంత గుర్తింపు రావడం లేదన్న అభిప్రాయం వ్యక్తమవుతోంది. పైగా కొందరు అధికారులు యథాలాపంగా తీసుకుంటున్న నిర్ణయాలు తుదకు ప్రభుత్వాన్ని ఇరుకున పెడుతున్నాయి. తర్వాత దిద్దుబాటు చర్యలకు దిగాల్సి వస్తోంది. ‘ఈ ప్రభుత్వం మనది. ప్రభుత్వానికి మంచి పేరు తెచ్చేలా మన వ్యవహార శైలి ఉండాలి. మన దగ్గరకు వచ్చేవారి సమస్యలు పరిష్కరించాలి’ అన్న భావన మెజారిటీ అధికారుల్లో కొరవడింది. దీనికి ముఖ్యమంత్రి కార్యాలయమూ మినహాయింపు కాదన్న అభిప్రాయం ఉంది. తమ సొంత పనులకు ఎక్కడా లోటు రానివ్వకుండా చూసుకుంటున్న కొందరు అధికారులు.. ప్రభుత్వ కార్యకలాపాల్లో మాత్రం తాత్సార ధోరణిని అవలంబిస్తున్నారు. కేంద్ర సర్వీసులు, ఇతర రాష్ట్ర సర్వీసుల నుంచి కొందరు అఖిల భారత సర్వీసుల అధికారులను రాష్ట్రానికి డిప్యుటేషన్‌పై పంపాలని ముఖ్యమంత్రి కేంద్రానికి రెండుసార్లు లేఖలు రాశారు. ఈ వ్యవహారం 10 నెలలుగా నానుతోంది. ఈ విషయాన్ని ‘ఫాలోఅప్‌’ చేయాల్సిన వారు..ఏమీ పట్టనట్టున్నారు. ఇప్పటికీ ఆ అధికారులు ఏపీకి రాలేదు. అయితే, ఆ జాబితాలోని ఒక ఐఆర్‌ఎస్‌ అధికారిణి సొంత ప్రయత్నంతో రాష్ట్రానికి డిప్యుటేషన్‌పై వస్తే, ప్రభుత్వం ఆమెకు కేటాయించిన శాఖలో చేర్చుకోకుండా ఇద్దరు ఉన్నతాధికారులు అడ్డంకులు సృష్టించారు. ఆమె విసిగి వేసారిపోయేలా చేశారు. ఎందుకిలా జరిగిందో ప్రశ్నించేవారు లేరు. మంత్రివర్గంలో మెజారిటీ మంత్రులు ప్రభుత్వ కీలక నిర్ణయాల అమలులో నిబద్ధతతో వ్యవహరించడం లేదన్న అపప్రద ఉంది. తొలిసారి మంత్రులైన వారిలోనూ ఉదాసీన వైఖరి కనిపిస్తోంది. నెలలో పది రోజులైనా సచివాలయంలో ఉండి, వారి శాఖలపై లోతుగా సమీక్షించేవారు అరుదైపోయారు. ఇన్‌ఛార్జి మంత్రులు తమకు కేటాయించిన జిల్లాల్లో తరచూ పర్యటించాలని, అధికారులతో సమీక్షించాలని ముఖ్యమంత్రి ప్రతి క్యాబినెట్‌ భేటీలోనూ చెబుతున్నారు. అయితే, జిల్లా స్థాయిలో అన్ని శాఖలపై సమీక్షించి, సమస్యల పరిష్కారం దిశగా ప్రణాళికలు రచించి, తదుపరి ఫాలో అప్‌ చేసినవారు ఎందరు అన్న ప్రశ్నకు నిరాశే సమాధానమవుతోంది. కూటమి అధికారంలోకి వచ్చాక స్థిరాస్తి రంగానికి అనేక వెసులుబాట్లు కల్పించింది. వాటిలో కీలకమైంది నాలా రద్దు. నాలా రద్దు చేస్తున్నట్టు సీఎం రెండు నెలల క్రితం ప్రకటించారు. స్థిరాస్తి రంగానికి భారీ ఊరటనిచ్చే ఈ ప్రకటనపై ఇప్పటికీ ఉత్తర్వులు వెలువడలేదు. ః విశాఖ జిల్లాలో దశాబ్దాలుగా నలుగుతున్న సింహాచలం పంచగ్రామాల భూముల సమస్యపై 2014-19మధ్య నాటి తెదేపా ప్రభుత్వం విస్తృత కసరత్తు చేసింది. తాజాగా సమస్యను పరిష్కరిస్తున్నట్లు ప్రకటించింది. ఇంతవరకు ఆచరణలోకి రాలేదు. అత్యంత కీలకమైన రెవెన్యూ శాఖలో నిత్యం సమస్యలపై ఫిర్యాదులు వెల్లువెత్తుతున్నాయి. సోమవారం కలెక్టరేట్లలో సమర్పిస్తున్న ఫిర్యాదులైనా, ప్రజాప్రతినిధులకు అందుతున్న వినతులైనా సింహభాగం రెవెన్యూ శాఖకు సంబంధించినవే ఉంటున్నాయి. భూముల రీసర్వేలో వివాదాల పరిష్కారానికి ప్రభుత్వం రెవెన్యూ సదస్సులు నిర్వహించింది. అయినా, రైతులను సంతృప్తి పరిచారా.. అంటే చెప్పలేని పరిస్థితి! వీటిపై అనునిత్యం సమీక్షించి, అధికారులకు దిశానిర్దేశం చేయాల్సిన రెవెన్యూ మంత్రికి ఇతర వ్యాపకాలే ఎక్కువయ్యాయన్న భావన ప్రభుత్వ వర్గాల్లో ఉంది. సమన్వయలేమితో సమస్యలు కొన్ని శాఖల్లో మంత్రులకు, ఉన్నతాధికారులకు మధ్య సమన్వయం లోపించింది. రాజకీయ పర్యవసానాలు ఎలా ఉంటాయో దృష్టిలో పెట్టుకోకుండా అధికారులు తీసుకుంటున్న హడావుడి నిర్ణయాల వల్ల ప్రభుత్వానికి తల బొప్పి కడుతోంది. తుని రైలు దహనం కేసును కొట్టివేస్తూ విజయవాడ రైల్వే కోర్టు ఇచ్చిన తీర్పుపై హైకోర్టులో అప్పీల్‌ చేయాలన్న నిర్ణయమే ఇందుకు ఉదాహరణ. హోంశాఖ జారీచేసిన ఆ ఉత్తర్వులు ప్రభుత్వాన్ని రాజకీయంగా ఇబ్బంది పెట్టాయి. నష్టనివారణకు దిగాల్సి వచ్చింది. సర్కారు మేల్కొన్నా.. రైతుకు మేలేది? ► Andhra pradesh News Telugu News ► Facebook Twitter Instagram Google News Tags :  గమనిక:ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ",Code-mixed,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/some-ap-ministers-of-indifference/1702/125112071,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు /",Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/some-ap-ministers-of-indifference/1702/125112071,2025-06-24,eenadu
సేవల నాణ్యత లేదా లోపాలకు ఈనాడు యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు లేదు. గమనిక:ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ,Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/some-ap-ministers-of-indifference/1702/125112071,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు /",Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/some-ap-ministers-of-indifference/1702/125112071,2025-06-24,eenadu
సేవల నాణ్యత లేదా లోపాలకు ఈనాడు యాజమాన్యం బాధ్యత వహించదు. ఈ విషయంలో ఉత్తర ప్రత్యుత్తరాలకి తావు లేదు. గమనిక: గమనిక: ఈనాడు.నెట్‌లో కనిపించే వ్యాపార ప్రకటనలు వివిధ,Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/some-ap-ministers-of-indifference/1702/125112071,2025-06-24,eenadu
"దేశాల్లోని వ్యాపారస్తులు, సంస్థల నుంచి వస్తాయి. కొన్ని ప్రకటనలు పాఠకుల అభిరుచిననుసరించి కృత్రిమ మేధస్సుతో పంపబడతాయి. పాఠకులు తగిన జాగ్రత్త వహించి, ఉత్పత్తులు లేదా సేవల గురించి సముచిత విచారణ చేసి కొనుగోలు చేయాలి. ఆయా ఉత్పత్తులు /",Telugu,Andhra-pradesh,https://www.eenadu.net/telugu-news/andhra-pradesh/some-ap-ministers-of-indifference/1702/125112071,2025-06-24,eenadu
